"","Site","Environment2","Date","Structure","n_s","n_m","n_l","p_xxx","p_s","p_m","p_l","p_sm","p_sl","p_ml","p_sml","p_ae_s","p_ae_m","p_ae_l","p_ae_sm","p_ae_sl","p_ae_ml","p_ae_sml","cover"
"1117","Ukunda","Household",2021-01-27,"UP53283HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1118","Ukunda","Household",2021-01-27,"UP54302HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1119","Ukunda","Household",2021-01-27,"UP54302HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1120","Ukunda","Household",2021-02-01,"UQ59349HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1121","Ukunda","Household",2021-02-01,"UQ59349HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1122","Ukunda","Household",2021-02-01,"UQ60354HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1123","Ukunda","Household",2021-02-01,"UQ60354HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1124","Ukunda","Household",2021-02-02,"UQ57361HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1125","Ukunda","Household",2021-02-02,"UQ58362HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1126","Ukunda","Household",2021-02-02,"UQ58362HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1127","Ukunda","Household",2021-02-03,"UR62379HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1128","Ukunda","Household",2021-02-03,"UR64382HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1129","Ukunda","Household",2021-02-03,"UR64382HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1130","Ukunda","Household",2021-02-04,"UR63390HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1131","Ukunda","Household",2021-02-04,"UR63390HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1132","Ukunda","Household",2021-02-08,"UJ35062HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1133","Ukunda","Household",2021-02-08,"UJ35062HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1134","Ukunda","Household",2021-02-08,"UJ35062HL",1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1135","Ukunda","Household",2021-02-08,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1136","Ukunda","Household",2021-02-08,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1137","Ukunda","Household",2021-02-09,"UJ33060HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1138","Ukunda","Household",2021-02-09,"UJ34041HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1139","Ukunda","Household",2021-02-10,"UK40097HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1140","Ukunda","Household",2021-02-10,"UK40097HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1141","Ukunda","Household",2021-02-10,"UK40097HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1142","Ukunda","Household",2021-02-11,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1143","Ukunda","Household",2021-02-11,"UK38404HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1144","Ukunda","Household",2021-02-11,"UK38404HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1145","Ukunda","Household",2021-02-15,"UL43210HL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1146","Ukunda","Household",2021-02-17,"UM48213HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1147","Ukunda","Household",2021-02-18,"UM46227HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1148","Ukunda","Household",2021-02-18,"UM46227HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1149","Ukunda","Household",2021-02-18,"UM46227HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1150","Ukunda","Household",2021-02-24,"UP53283HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1151","Ukunda","Household",2021-02-24,"UP54302HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1152","Ukunda","Household",2021-02-24,"UP54302HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1153","Ukunda","Household",2021-02-25,"UP55317HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1154","Ukunda","Household",2021-03-01,"UQ59349HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1155","Ukunda","Household",2021-03-01,"UQ60354HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1156","Ukunda","Household",2021-03-01,"UQ60354HL",0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1157","Ukunda","Household",2021-03-02,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1158","Ukunda","Household",2021-03-02,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1159","Ukunda","Household",2021-03-02,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1160","Ukunda","Household",2021-03-02,"UQ58362HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1161","Ukunda","Household",2021-03-03,"UR64382HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1162","Ukunda","Household",2021-03-08,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1163","Ukunda","Household",2021-03-08,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1164","Ukunda","Household",2021-03-09,"UJ33060HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1165","Ukunda","Household",2021-03-09,"UJ34041HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1166","Ukunda","Household",2021-03-10,"UK39098HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1167","Ukunda","Household",2021-03-10,"UK39098HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1168","Ukunda","Household",2021-03-10,"UK40097HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1169","Ukunda","Household",2021-03-10,"UK40097HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1170","Ukunda","Household",2021-03-11,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1171","Ukunda","Household",2021-03-15,"UL43210HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1172","Ukunda","Household",2021-03-17,"UM48213HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1173","Ukunda","Household",2021-03-17,"UM48213HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1174","Ukunda","Household",2021-03-18,"UM46227HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1175","Ukunda","Household",2021-03-18,"UM46227HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1176","Ukunda","Household",2021-03-22,"UN49253HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1177","Ukunda","Household",2021-03-23,"UN52268HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1178","Ukunda","Household",2021-03-24,"UP53283HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1179","Ukunda","Household",2021-03-29,"UQ59349HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1180","Ukunda","Household",2021-03-29,"UQ59349HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1181","Ukunda","Household",2021-03-29,"UQ60354HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1182","Ukunda","Household",2021-03-29,"UQ60354HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1183","Ukunda","Household",2021-03-30,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1184","Ukunda","Household",2021-03-30,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1185","Ukunda","Household",2021-03-30,"UQ57361HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186","Ukunda","Household",2021-03-30,"UQ58362HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1187","Ukunda","Household",2021-03-30,"UQ58362HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1188","Ukunda","Household",2021-03-30,"UQ58362HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1189","Ukunda","Household",2021-03-31,"UR64382HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1190","Ukunda","Household",2021-04-05,"UJ35062HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1191","Ukunda","Household",2021-04-05,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1192","Ukunda","Household",2021-04-05,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1193","Ukunda","Household",2021-04-06,"UJ33060HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1194","Ukunda","Household",2021-04-06,"UJ34041HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1195","Ukunda","Household",2021-04-06,"UJ34041HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"1196","Ukunda","Household",2021-04-07,"UK39098HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1197","Ukunda","Household",2021-04-07,"UK39098HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1198","Ukunda","Household",2021-04-07,"UK39098HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1199","Ukunda","Household",2021-04-07,"UK40097HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1200","Ukunda","Household",2021-04-08,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1201","Ukunda","Household",2021-04-12,"UL43210HL",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1202","Ukunda","Household",2021-04-12,"UL43210HL",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"1203","Ukunda","Household",2021-04-14,"UM47222HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1204","Ukunda","Household",2021-04-14,"UM48213HL",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1205","Ukunda","Household",2021-04-19,"UN49253HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1206","Ukunda","Household",2021-04-19,"UN49253HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1207","Ukunda","Household",2021-04-21,"UP53283HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1208","Ukunda","Household",2021-04-21,"UP54302HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1209","Ukunda","Household",2021-04-21,"UP54302HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1210","Ukunda","Household",2021-04-26,"UQ59349HL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1211","Ukunda","Household",2021-04-26,"UQ60354HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1212","Ukunda","Household",2021-04-26,"UQ60354HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1213","Ukunda","Household",2021-04-27,"UQ57361HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1214","Ukunda","Household",2021-04-27,"UQ57361HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1215","Ukunda","Household",2021-04-27,"UQ57361HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1216","Ukunda","Household",2021-04-27,"UQ57361HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1217","Ukunda","Household",2021-04-27,"UQ58362HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1218","Ukunda","Household",2021-04-27,"UQ58362HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1219","Ukunda","Household",2021-04-27,"UQ58362HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"1220","Ukunda","Household",2021-04-28,"UR62379HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1221","Ukunda","Household",2021-05-03,"UJ35062HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1222","Ukunda","Household",2021-05-03,"UJ35062HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1223","Ukunda","Household",2021-05-03,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1224","Ukunda","Household",2021-05-03,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1225","Ukunda","Household",2021-05-04,"UJ33060HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1226","Ukunda","Household",2021-05-04,"UJ34041HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"1227","Ukunda","Household",2021-05-04,"UJ34041HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"1228","Ukunda","Household",2021-05-04,"UJ34041HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"1229","Ukunda","Household",2021-05-04,"UJ34041HL",2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"1230","Ukunda","Household",2021-05-05,"UK39098HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1231","Ukunda","Household",2021-05-05,"UK39098HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1232","Ukunda","Household",2021-05-05,"UK39098HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1233","Ukunda","Household",2021-05-05,"UK39098HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1234","Ukunda","Household",2021-05-05,"UK40097HL",0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1235","Ukunda","Household",2021-05-05,"UK40097HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1236","Ukunda","Household",2021-05-05,"UK40097HL",0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"1237","Ukunda","Household",2021-05-06,"UK37143HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1238","Ukunda","Household",2021-05-06,"UK37143HL",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"1239","Ukunda","Household",2021-05-06,"UK37143HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1240","Ukunda","Household",2021-05-06,"UK38404HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1241","Ukunda","Household",2021-05-10,"UL43210HL",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1242","Ukunda","Household",2021-05-10,"UL43210HL",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1243","Ukunda","Household",2021-05-11,"UL42164HL",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1244","Ukunda","Household",2021-05-11,"UL44183HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1245","Ukunda","Household",2021-05-12,"UM48213HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1246","Ukunda","Household",2021-05-12,"UM48213HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1247","Ukunda","Household",2021-05-12,"UM48213HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1248","Ukunda","Household",2021-05-12,"UM48213HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1249","Ukunda","Household",2021-05-12,"UM48213HL",2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1250","Ukunda","Household",2021-05-17,"UN49253HL",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1251","Ukunda","Household",2021-05-17,"UN49253HL",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1252","Ukunda","Household",2021-05-17,"UN49253HL",1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1253","Ukunda","Household",2021-05-18,"UN52268HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1254","Ukunda","Household",2021-05-19,"UP54302HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1255","Ukunda","Household",2021-05-19,"UP54302HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1256","Ukunda","Household",2021-05-19,"UP54302HL",0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1257","Ukunda","Household",2021-05-24,"UQ59349HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1258","Ukunda","Household",2021-05-24,"UQ59349HL",2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1259","Ukunda","Household",2021-05-24,"UQ60354HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"1260","Ukunda","Household",2021-05-24,"UQ60354HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1261","Ukunda","Household",2021-05-24,"UQ60354HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1262","Ukunda","Household",2021-05-24,"UQ60354HL",1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1263","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1264","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1265","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1266","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1267","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1268","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1269","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1270","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1271","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1272","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1273","Ukunda","Household",2021-05-25,"UQ57361HL",0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
"1274","Ukunda","Household",2021-05-25,"UQ58362HL",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1275","Ukunda","Household",2021-05-25,"UQ58362HL",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1276","Ukunda","Household",2021-05-25,"UQ58362HL",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1277","Ukunda","Household",2021-05-25,"UQ58362HL",0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1278","Ukunda","Household",2021-05-26,"UR62379HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1279","Ukunda","Household",2021-05-26,"UR62379HL",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"1280","Ukunda","Household",2021-05-26,"UR64382HL",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1281","Ukunda","Household",2021-05-26,"UR64382HL",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1282","Ukunda","Household",2021-05-31,"UJ33060HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1283","Ukunda","Household",2021-05-31,"UJ34041HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1284","Ukunda","Household",2021-05-31,"UJ35062HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1285","Ukunda","Household",2021-05-31,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1286","Ukunda","Household",2021-05-31,"UJ36003HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1287","Ukunda","Household",2021-06-02,"UK39098HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1288","Ukunda","Household",2021-06-02,"UK39098HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1289","Ukunda","Household",2021-06-02,"UK40097HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1290","Ukunda","Household",2021-06-07,"UL43210HL",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"1291","Ukunda","Household",2021-06-09,"UM46227HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1292","Ukunda","Household",2021-06-09,"UM46227HL",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1293","Ukunda","Household",2021-06-09,"UM48213HL",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1294","Ukunda","Household",2021-06-14,"UN49253HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1295","Ukunda","Household",2021-06-15,"UN52268HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1296","Ukunda","Household",2021-06-16,"UP53283HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1297","Ukunda","Household",2021-06-16,"UP54302HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1298","Ukunda","Household",2021-06-16,"UP56336HP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1299","Ukunda","Household",2021-06-16,"UP56336HP",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"1300","Ukunda","Household",2021-06-21,"UQ57361HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1301","Ukunda","Household",2021-06-21,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1302","Ukunda","Household",2021-06-21,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1303","Ukunda","Household",2021-06-21,"UQ58362HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1304","Ukunda","Household",2021-06-21,"UQ59349HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1305","Ukunda","Household",2021-06-21,"UQ60354HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1306","Ukunda","Household",2021-06-22,"UR62379HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1307","Ukunda","Household",2021-06-22,"UR64382HL",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"1308","Ukunda","Household",2021-06-28,"UJ33060HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1309","Ukunda","Household",2021-06-28,"UJ33060HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"1310","Ukunda","Household",2021-06-29,"UJ35062HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1311","Ukunda","Household",2021-06-29,"UJ35062HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1312","Ukunda","Household",2021-06-30,"UK37143HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1313","Ukunda","Household",2021-06-30,"UK39098HL",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1314","Ukunda","Household",2021-06-30,"UK40097HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1315","Ukunda","Household",2021-06-30,"UK40097HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1316","Ukunda","Household",2021-07-05,"UL43210HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1317","Ukunda","Household",2021-07-07,"UM46227HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1318","Ukunda","Household",2021-07-07,"UM47222HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1319","Ukunda","Household",2021-07-07,"UM47222HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1320","Ukunda","Household",2021-07-07,"UM48213HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1321","Ukunda","Household",2021-07-07,"UM48213HL",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1322","Ukunda","Household",2021-07-12,"UN49253HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1323","Ukunda","Household",2021-07-12,"UN49253HL",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1324","Ukunda","Household",2021-07-12,"UN52268HL",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
